2016-04-20,EE0000727,9176 W PICO BLVD # B,LOS ANGELES,FA0223691,BENNY PRODUCE,CA,90035-1320,A,OW0228301,BENNY PRODUCE INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,BENNY PRODUCE,ACTIVE,PR0178828,95,DAYYWF0HH,1,ROUTINE INSPECTION,benny produce
2017-12-04,EE0000558,2741 S TOWNE AVE,POMONA,FA0223662,GLOBEOIL,CA,91766,A,OW0228275,"FOX & TWINKS MANAGEMENT, LLC","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,GLOBEOIL,ACTIVE,PR0178800,93,DAXCDHKYM,1,ROUTINE INSPECTION,globeoil
2017-03-02,EE0000206,13100 SHERMAN WAY,NORTH HOLLYWOOD,FA0223637,KH LIQUOR,CA,91605,A,OW0228252,BALJEET KAUR,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,KH LIQUOR,ACTIVE,PR0178771,95,DAR1HX8CJ,1,ROUTINE INSPECTION,kh liquor
2017-07-17,EE0001000,710 W AVENUE L,LANCASTER,FA0223636,BEN'S CORNER MARKET,CA,93534,A,OW0228251,SADAD ANF INC.,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,BEN'S CORNER MARKET,ACTIVE,PR0178770,96,DA62EY2XE,1,ROUTINE INSPECTION,ben's corner market
2017-05-31,EE0000747,266 S GLENDORA AVE,WEST COVINA,FA0223633,HEALTHY LIFE STYLE,CA,91790,A,OW0228248,GRACIELA MENDOZA LIRA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HEALTHY LIFE STYLE,ACTIVE,PR0178766,98,DAXFMBJXS,1,ROUTINE INSPECTION,healthy life style
2016-05-26,EE0000799,1621 E FLORENCE AVE # A,LOS ANGELES,FA0223629,JAYDEN'S DISCOUNT STORE 99 CENTS,CA,90001,A,OW0228244,ROCIO ALEJANDRA MOYEDA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,JAYDEN'S DISCOUNT STORE 99 CENTS,ACTIVE,PR0178763,100,DAVJZHE8Z,1,ROUTINE INSPECTION,jayden's discount store 99 cents
2016-06-03,EE0000872,12720 ATLANTIC AVE,LYNWOOD,FA0223627,SELAM LIQUOR,CA,90262,A,OW0228242,"A & I CHANG, INC.","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SELAM LIQUOR,ACTIVE,PR0178761,98,DARX94AFR,1,ROUTINE INSPECTION,selam liquor
2017-01-10,EE0000624,800 S PACIFIC COAST HWY STE 2,REDONDO BEACH,FA0223049,TOBACCO CASTLE,CA,90277,A,OW0227801,SYSH CORPORATION,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,TOBACCO CASTLE,ACTIVE,PR0178089,96,DAUSDHFC0,1,ROUTINE INSPECTION,tobacco castle
2017-03-30,EE0000882,15606 INGLEWOOD AVE,LAWNDALE,FA0223025,G&M OIL CO. #48,CA,90260,A,OW0122549,G&M OIL CO LLC,"FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,G&M OIL CO. #48,ACTIVE,PR0178066,94,DABPYZOTM,1,ROUTINE INSPECTION,g&m oil co.
2017-02-03,EE0000360,701 N SPRING ST,LOS ANGELES,FA0222997,KFT GROCERY STORE,CA,90012,A,OW0227759,KFT GROCERY INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,KFT GROCERY STORE,ACTIVE,PR0178033,94,DAORB0YEF,1,ROUTINE INSPECTION,kft grocery store
2017-10-19,EE0000360,640 N BROADWAY # 4,LOS ANGELES,FA0222994,DHC TRADING,CA,90012,A,OW0227757,DUC HAP INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,DHC TRADING,ACTIVE,PR0178027,99,DALKLC04R,1,ROUTINE INSPECTION,dhc trading
2016-05-25,EE0000557,3318 CITY TERRACE DR,LOS ANGELES,FA0222991,EAST L.A. MARKET,CA,90063-3842,A,OW0227754,HUIQING JIANG,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,EAST L.A. MARKET,ACTIVE,PR0178024,96,DAF8IQGTT,1,ROUTINE INSPECTION,east l.a. market
2016-05-26,EE0000592,8062 E GARVEY AVE,ROSEMEAD,FA0222951,JC COMPANY INC,CA,91770,A,OW0227717,JC COMPANY INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,JC COMPANY INC,ACTIVE,PR0177988,99,DAQGHXLWZ,1,ROUTINE INSPECTION,jc company inc
2016-05-11,EE0000360,724 N BROADWAY,LOS ANGELES,FA0222918,TEN XIN INC,CA,90012,A,OW0227686,GUANGYAN WU,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,TEN XIN INC,ACTIVE,PR0177953,97,DAD6DPKVA,1,ROUTINE INSPECTION,ten xin inc
2017-12-06,EE0000182,12221 WHITTIER BLVD,WHITTIER,FA0222873,JANITZIO WHITTIER FARMS,CA,90602,C,OW0227654,MARIA ELENA MOLINA,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,JANITZIO WHITTIER FARMS,ACTIVE,PR0177914,74,DANOFYBJF,1,ROUTINE INSPECTION,janitzio whittier farms
2016-05-31,EE0000835,7151 W SUNSET BLVD,LOS ANGELES,FA0222872,CONSUMERS LIQUOR,CA,90046,A,OW0227653,TIGIST BELAY FEREDE,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,CONSUMERS LIQUOR,ACTIVE,PR0177913,95,DANJRXYAA,1,ROUTINE INSPECTION,consumers liquor
2016-06-29,EE0000996,12845 PRAIRIE AVE,HAWTHORNE,FA0222871,QUICKSTOP MARKET,CA,90250,A,OW0227652,ANAIT MSRYAN,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,QUICKSTOP MARKET,ACTIVE,PR0177912,96,DAYH2FSPD,1,ROUTINE INSPECTION,quickstop market
2016-05-17,EE0000897,8815 ALONDRA BLVD,PARAMOUNT,FA0222857,CANDY4LESS,CA,90723-4603,A,OW0227640,ROGELIO A BACA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,CANDY4LESS,ACTIVE,PR0177898,99,DAC61LELY,1,ROUTINE INSPECTION,candy4less
2016-05-11,EE0000957,8703 SANTA MONICA BLVD,WEST HOLLYWOOD,FA0222828,V CHEESE SHOPPE,CA,90069,A,OW0227615,V2 LLC,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,V CHEESE SHOPPE,INACTIVE,PR0177871,96,DANPWZH7Z,1,ROUTINE INSPECTION,v cheese shoppe
2016-07-12,EE0000224,11502 HAWTHORNE BLVD # B,HAWTHORNE,FA0222806,PACIFIC ISLAND MEAT & GROCERY,CA,90250,A,OW0227594,JITENDRA KUMAR MOHAN,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,PACIFIC ISLAND MEAT & GROCERY,ACTIVE,PR0177849,98,DAIL3JDZ7,1,ROUTINE INSPECTION,pacific island meat & grocery
2017-10-19,EE0000800,1481 W ADAMS BLVD,LOS ANGELES,FA0222765,MAYA MINI MARKET,CA,90007,A,OW0227559,ENRIQUE MAYA ALVAREZ,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MAYA MINI KARKET,ACTIVE,PR0177804,98,DAUFW4DSJ,1,ROUTINE INSPECTION,maya mini market
2016-05-23,EE0000725,12101 GARFIELD AVE,SOUTH GATE,FA0222758,PUERTA DE HIERRO SUPER MARKET,CA,90280,A,OW0227552,FELIPE HERNANDEZ,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,PUERTA DE HIERRO SUPER MARKET,INACTIVE,PR0177799,94,DAW23BHFD,1,ROUTINE INSPECTION,puerta de hierro super market
2016-08-30,EE0000234,10051 COMMERCE AVE,TUJUNGA,FA0222750,ELENA MARKET,CA,91042,A,OW0227545,JOURA BOGHOUZIAN,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,ELENA MARKET,ACTIVE,PR0177785,95,DAFZPMY48,1,ROUTINE INSPECTION,elena market
2017-09-19,EE0000741,8109 GARFIELD AVE,BELL GARDENS,FA0222736,COUNTRY LIQUOR & MARKET,CA,90201-6209,A,OW0227534,N K MACWAN & CO. INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,COUNTRY LIQUOR & MARKET,ACTIVE,PR0178084,97,DA4YF50LA,1,ROUTINE INSPECTION,country liquor & market
2017-04-27,EE0000997,1196 LORENA ST,LOS ANGELES,FA0222676,ANS LIQUOR,CA,90023-2928,A,OW0227487,SANTOSH KAUR,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ANS LIQUOR,ACTIVE,PR0177702,98,DA9PHY0RE,1,ROUTINE INSPECTION,ans liquor
2017-02-16,EE0000953,12810 VENICE BLVD,LOS ANGELES,FA0222646,AA MINI MARKET,CA,90066,A,OW0227474,AZAD ALI VIRANI,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,AA MINI MARKET,ACTIVE,PR0177676,99,DAZL1S3ZL,1,ROUTINE INSPECTION,aa mini market
2016-06-02,EE0000869,3663 W 6TH ST # G102,LOS ANGELES,FA0222644,FRESH PLUS PRODUCE,CA,90020,A,OW0227473,NAM YOUNG JANG,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,FRESH PLUS PRODUCE,INACTIVE,PR0177674,90,DA9BDNRK2,1,ROUTINE INSPECTION,fresh plus produce
2017-02-23,EE0000883,706 E MANCHESTER BLVD,INGLEWOOD,FA0222643,MARTINO'S LIQUOR,CA,90301,A,OW0028742,PM ANDY'S LIQUOR INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MARTINO'S LIQUOR,ACTIVE,PR0177673,93,DAWX0KG55,1,ROUTINE INSPECTION,martino's liquor
2016-05-19,EE0000724,4523 AVALON BLVD # A,LOS ANGELES,FA0222622,GIL MARKET,CA,90011-5628,A,OW0227453,JOSE AGUSTO GIL-ROCHA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,GIL MARKET,INACTIVE,PR0177649,96,DAWNDT300,1,ROUTINE INSPECTION,gil market
2017-05-31,EE0000822,6559 HOLLYWOOD BLVD,LOS ANGELES,FA0222607,DOLLAR AND DIME DISCOUNT,CA,90028,A,OW0227438,DOLLAR AND DIME DISCOUNT,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,DOLLAR AND DIME DISCOUNT,ACTIVE,PR0177636,97,DAKMUWMLF,1,ROUTINE INSPECTION,dollar and dime discount
2017-03-01,EE0000745,14547 LEFFINGWELL RD,WHITTIER,FA0222598,RODEO LIQUOR,CA,90604,A,OW0227430,SAINT PAUL INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,RODEO LIQUOR,ACTIVE,PR0177622,97,DA91BO00I,1,ROUTINE INSPECTION,rodeo liquor
2016-05-10,EE0000210,11740 VICTORY BLVD,NORTH HOLLYWOOD,FA0222592,ALEX'S MEAT MARKET,CA,91606,A,OW0227425,ALELXS MEAT MARKET,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",1614,ALEX'S MEAT MARKET,ACTIVE,PR0177618,93,DAUOSWABO,1,ROUTINE INSPECTION,alex's meat market
2017-12-20,EE0000074,1000 PACIFIC AVE,GLENDALE,FA0222590,PACVINE INC.,CA,91202,A,OW0227423,PACVINE INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,PACVINE INC.,ACTIVE,PR0177616,98,DAP77JGN2,1,ROUTINE INSPECTION,pacvine inc.
2017-02-16,EE0000476,9311 SAN FERNANDO RD,SUN VALLEY,FA0222573,MIKE'S LIQUOR INC,CA,91352,A,OW0227407,MIKE'S LIQUOR INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MIKE'S LIQUOR INC,ACTIVE,PR0177592,94,DABIWQXSV,1,ROUTINE INSPECTION,mike's liquor inc
2017-03-07,EE0000195,11151 AVALON BLVD # 105,LOS ANGELES,FA0222560,1 & UP ONLY STORE,CA,90061,A,OW0227393,ABU TAHER SAJU,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,1 & UP ONLY STORE,ACTIVE,PR0177580,96,DAYEAHPM9,1,ROUTINE INSPECTION,1 & up only store
2016-06-03,EE0000267,520 WORKMAN MILL RD,LA PUENTE,FA0222548,AVOCADO HEIGHTS GROCERY OUTLET,CA,91746,A,OW0227382,E AND S FLICK INC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,AVOCADO HEIGHTS GROCERY OUTLET,ACTIVE,PR0177567,99,DAZI9C0IZ,1,ROUTINE INSPECTION,avocado heights grocery outlet
2016-05-11,EE0000144,3760 CENTINELA AVE,LOS ANGELES,FA0222546,J- SWEET,CA,90066,A,OW0017354,JALUX AMERICAS INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,J- SWEET,ACTIVE,PR0177566,99,DAEYYVVUP,1,ROUTINE INSPECTION,j- sweet
2016-05-10,EE0000893,1500 E 1ST ST,LOS ANGELES,FA0222544,DOLLAR MAS,CA,90033,A,OW0227380,DOLLAR MAS INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,DOLLAR MAS,ACTIVE,PR0177564,98,DAQ0QJG6U,1,ROUTINE INSPECTION,dollar mas
2017-09-26,EE0000557,5151 STATE UNIVERSITY DR,LOS ANGELES,FA0222534,EAGLE EXPRESS #8134,CA,90032-4226,A,OW0182607,"BARNES & NOBLE COLLEGE BOOKSELLERS, LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,EAGLE EXPRESS #8134,ACTIVE,PR0177764,99,DAXYQUZSM,1,ROUTINE INSPECTION,eagle express
2016-12-13,EE0001000,5038 W AVENUE N,PALMDALE,FA0222532,SMART & FINAL 920,CA,93551-5729,A,OW0033212,SMART & FINAL STORES LLC,"FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,BAKERY,ACTIVE,PR0177551,97,DA7MPIMUB,1,ROUTINE INSPECTION,smart & final 920
2017-10-27,EE0000744,308 N SUNSET AVE,LA PUENTE,FA0222531,EL TORO CARNICERIA,CA,91744,B,OW0227369,AMIR SS CORPORATION,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL TORO CARNICERIA,ACTIVE,PR0177548,89,DAGBA2PVT,1,ROUTINE INSPECTION,el toro carniceria
2016-05-11,EE0000722,263 S ALEXANDRIA AVE,LOS ANGELES,FA0222529,MERCADO EL OAXAQUENO,CA,90004,A,OW0227367,JUAN MARTINEZ DIEGO,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,MERCADO EL OAXAQUENO,ACTIVE,PR0177752,96,DAIA9UUPZ,1,ROUTINE INSPECTION,mercado el oaxaqueno
2016-04-25,EE0000731,23433 S WESTERN AVE,TORRANCE,FA0222528,GOO PLUS MINI MARKET,CA,90501,A,OW0227366,ERICA LUNA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,GOO PLUS MINI MARKET,ACTIVE,PR0177546,96,DAUBQM8PB,1,ROUTINE INSPECTION,goo plus mini market
2016-04-28,EE0000487,728 E MISSION BLVD,POMONA,FA0222523,EL RIO NILO,CA,91766,A,OW0227362,GISELDA M. MINCHACA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,EL RIO NILO,INACTIVE,PR0177540,94,DAV6SPXF8,1,ROUTINE INSPECTION,el rio nilo
2017-08-14,EE0000872,7922 ROSECRANS AVE STE Q-R,PARAMOUNT,FA0222480,BEST FOODS MARKET,CA,90723,A,OW0227326,BLANCA JULIA HERNANDEZ VALENCIA,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,BEST FOODS MARKET,INACTIVE,PR0177495,95,DALWZJYVQ,1,ROUTINE INSPECTION,best foods market
2017-04-13,EE0000828,6095 1/2 W SUNSET BLVD,LOS ANGELES,FA0222478,OLIGARC VINE & SPIRITS,CA,90028,A,OW0227324,DVIN CORPORATION,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,OLIGARC VINE & SPIRITS,ACTIVE,PR0177491,98,DA1H6SQDL,1,ROUTINE INSPECTION,oligarc vine & spirits
2016-05-11,EE0000487,295 E MISSION BLVD,POMONA,FA0222477,MISSION GAS N GO INC.,CA,91766,A,OW0227323,MISSION GAS N GO INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MISSION GAS N GO INC.,ACTIVE,PR0177490,97,DA0VHWFRQ,1,ROUTINE INSPECTION,mission gas n go inc.
2017-03-28,EE0000745,10944 IMPERIAL HWY,NORWALK,FA0222451,DHAKA LIQUOR & RETAIL,CA,90650,A,OW0227292,JAYNESHWAR GOUNDER,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,DHAKA LIQUOR & RETAIL,ACTIVE,PR0177463,91,DA4DDKCHX,1,ROUTINE INSPECTION,dhaka liquor & retail
2016-04-15,EE0000971,1223 WEST AVE I,LANCASTER,FA0222376,PONIA AFRICAN MARKET,CA,93534,A,OW0227228,ABROSIKA PRODUCTIONS INC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,PONIA AFRICAN MARKET,ACTIVE,PR0177376,99,DAOLP5KCS,1,ROUTINE INSPECTION,ponia african market
2016-04-14,EE0000871,4972 W PICO BLVD # 105,LOS ANGELES,FA0222372,MFI DISCOUNT DEALS,CA,90019,A,OW0227225,MOHAMMAD FAIZUL ISLAM,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MFI DISCOUNT DEALS,INACTIVE,PR0177373,96,DAQBOMIXL,1,ROUTINE INSPECTION,mfi discount deals
2016-04-15,EE0000487,1014 E MISSION BLVD,POMONA,FA0222371,MISSION TOBACCO,CA,91766,A,OW0227224,KAMLESH CHIMANLAL PRAJAPATI,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MISSION TOBACCO,ACTIVE,PR0177371,93,DAEIFQPZP,1,ROUTINE INSPECTION,mission tobacco
2016-10-28,EE0000724,7224 S VERMONT AVE,LOS ANGELES,FA0222350,SUPER BUY LIQUOR,CA,90044,A,OW0227205,"Y & B ENTERPRISES, INC","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,SUPER BUY LIQUOR,ACTIVE,PR0177351,98,DADD9QIK0,1,ROUTINE INSPECTION,super buy liquor
2016-06-08,EE0000927,3404 FIRESTONE BLVD,SOUTH GATE,FA0222349,5 GIRLS MINI MARKET,CA,90280-3030,A,OW0227204,CARLOS MARQUEZ,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,5 GIRLS MINI MARKET,INACTIVE,PR0177350,96,DADDST0TA,1,ROUTINE INSPECTION,5 girls mini market
2016-10-21,EE0000998,121 W WHITTIER BLVD,MONTEBELLO,FA0222348,DERIAN FOODS,CA,90640,A,OW0227203,DARIAN FOODS INC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,DERIAN FOODS,ACTIVE,PR0177349,98,DANYSVV2E,1,ROUTINE INSPECTION,derian foods
2016-04-13,EE0000691,1768 E FIRESTONE BLVD,LOS ANGELES,FA0222252,LA MEXICANA DISCOUNT,CA,90001,A,OW0227129,A & J DISCOUNT INC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,LA MEXICANA DISCOUNT,ACTIVE,PR0177242,99,DAWQXGHY6,1,ROUTINE INSPECTION,la mexicana discount
2016-04-21,EE0000486,461 W 6TH ST STE 101,SAN PEDRO,FA0222250,SWEET SUSIE,CA,90731,A,OW0227128,ESMERALDA ROJASMELO,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SWEET SUSIE,ACTIVE,PR0177239,98,DALRMH1SX,1,ROUTINE INSPECTION,sweet susie
2017-05-17,EE0000267,17323 E VALLEY BLVD,LA PUENTE,FA0222241,ZUMBA MANIA,CA,91744,A,OW0227124,FANNY RODRIGUEZ,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ZUMBA MANIA,ACTIVE,PR0177236,97,DAKPP02FU,1,ROUTINE INSPECTION,zumba mania
2016-04-21,EE0000868,24667 CRENSHAW BLVD # F,TORRANCE,FA0222237,CRAFT BEER CELLAR TORRANCE,CA,90505,A,OW0227123,"CRAFT BEER CONCEPTS, LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,CRAFT BEER CELLAR TORRANCE,ACTIVE,PR0177225,99,DAW7KL800,1,ROUTINE INSPECTION,craft beer cellar torrance
2017-04-25,EE0000045,8610 VAN NUYS BLVD STE 1102,PANORAMA CITY,FA0222235,NORY'S CANDY,CA,91402,A,OW0227122,CARLSOS A  VELAPATINO,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,NORY'S CANDY,ACTIVE,PR0177221,99,DAOPWPMZ0,1,ROUTINE INSPECTION,nory's candy
2016-04-14,EE0000951,801 N FAIRFAX AVE,LOS ANGELES,FA0222211,CAPE SEAFOOD & PROVISIONS,CA,90046,A,OW0227104,MEAT LOCKER PARTNERS LLC,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,CAPE SEAFOOD & PROVISIONS,ACTIVE,PR0177195,97,DABTRPLLM,1,ROUTINE INSPECTION,cape seafood & provisions
2017-04-25,EE0000724,5000 S CENTRAL AVE,LOS ANGELES,FA0222187,CENTRAL LIQUOR MARKET,CA,90011-4122,A,OW0227083,TM RETAIL MARKET INC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,CENTRAL LIQUOR MARKET,ACTIVE,PR0177169,97,DA0835301,1,ROUTINE INSPECTION,central liquor market
2016-04-13,EE0000691,1637 FIRESTONE BLVD,LOS ANGELES,FA0222181,ANGIE'S LIQOUR,CA,90001,A,OW0227078,JOEL MAURICIO JACO,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,ANGIE'S LIQOUR,ACTIVE,PR0177165,96,DAVVB9YEQ,1,ROUTINE INSPECTION,angie's liqour
2017-02-21,EE0000691,1316 FIRESTONE BLVD,LOS ANGELES,FA0222180,E&D MINI MARKET,CA,90001-3826,B,OW0227077,DEBRA GARCIA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,E&D MINI MARKET,ACTIVE,PR0177163,86,DAVMRBFUB,1,ROUTINE INSPECTION,e&d mini market
2016-09-27,EE0000734,3025 E AVENUE S # A2,PALMDALE,FA0222154,99 CENTS UP J &G,CA,93550,A,OW0227054,SARAY J VALENZUELA NARANJO,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,99 CENTS UP J &G,ACTIVE,PR0177139,98,DAVRQYV1B,1,ROUTINE INSPECTION,99 cents up j &g
2016-05-06,EE0000724,6531 RITA AVE,HUNTINGTON PARK,FA0222135,PALOMA MEAT MARKET,CA,90255,A,OW0227043,PALOMA MEAT MARKET INC,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,PALOMA MEAT MARKET,ACTIVE,PR0177861,93,DAQLWRX3T,1,ROUTINE INSPECTION,paloma meat market
2016-04-07,EE0000731,21515 WESTERN AVE # 142,TORRANCE,FA0222097,WASHOKU LABO,CA,90501,A,OW0125840,"CENTRAL BOEKI CALIF, LTD","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,WASHOKU LABO,INACTIVE,PR0177087,98,DASNCXE02,1,ROUTINE INSPECTION,washoku labo
2016-10-31,EE0000126,21712 HAWTHORNE BLVD # 210,TORRANCE,FA0222095,K  MINAMOTO,CA,90503,A,OW0227007,K MINAMOTO LA CA LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,K  MINAMOTO,ACTIVE,PR0177084,99,DA30TUH8N,1,ROUTINE INSPECTION,k  minamoto
2016-12-14,EE0000503,7701 PAINTER AVE,WHITTIER,FA0222053,THE DELI UP,CA,90602,A,OW0226972,"MESTIZO CULINARY CONCEPTS, LLC","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,THE DELI UP,ACTIVE,PR0177041,97,DAKFVK4NI,1,ROUTINE INSPECTION,the deli up
2016-04-07,EE0000606,8434 TELEGRAPH RD,DOWNEY,FA0222052,EL CEPILLO,CA,90242,A,OW0226971,ORIETA MARICRIS PAZ VILLANUEVA,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,EL CEPILLO,INACTIVE,PR0177040,92,DAWG9FRDA,1,ROUTINE INSPECTION,el cepillo
2016-05-20,EE0000744,1233 S HACIENDA BLVD,HACIENDA HEIGHTS,FA0222051,HEALTH CLUB INC,CA,91745,A,OW0226970,HEALTH CLUB INC.,"FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,HEALTH CLUB INC,ACTIVE,PR0177039,98,DAKLJ00CS,1,ROUTINE INSPECTION,health club inc
2016-04-04,EE0000731,1111 W PACIFIC COAST HWY STE 12,HARBOR CITY,FA0222050,LA MINI SUPER,CA,90710,A,OW0226969,HILDA SULIANA RENTERIA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA MINI SUPER,ACTIVE,PR0177038,95,DAD0FLKA7,1,ROUTINE INSPECTION,la mini super
2017-01-05,EE0000747,2313 MOUNTAIN VIEW RD,EL MONTE,FA0222048,LA MORENITA PRODUCE & MEAT MARKET,CA,91733,A,OW0226967,LA MORENITA PRODUCE & MEAT MKT,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,LA MORENITA PRODUCE & MEAT MARKET,ACTIVE,PR0177035,94,DAX0W2A84,1,ROUTINE INSPECTION,la morenita produce & meat market
2017-08-03,EE0000740,2636 E 1ST ST,LOS ANGELES,FA0222047,SCARLETT DISCOUNT MINI STORE,CA,90033-3506,A,OW0226966,ABRAHAM NUNO-ESPINOZA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,SCARLETT DISCOUNT MINI STORE,ACTIVE,PR0177034,92,DAI8PR0EE,1,ROUTINE INSPECTION,scarlett discount mini store
2016-04-06,EE0000312,15747 BELLFLOWER BLVD,BELLFLOWER,FA0222036,96 PLUS STORE,CA,90706,A,OW0226955,THOA KIM VAN,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,96 PLUS STORE,INACTIVE,PR0177086,95,DAUVZTFQZ,1,ROUTINE INSPECTION,96 plus store
2016-11-22,EE0000950,5626 E BEVERLY BLVD,LOS ANGELES,FA0222000,ARTS LIQUOR MARKET INC.,CA,90022-2804,A,OW0226921,ARTS LIQUOR MARKET,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ARTS LIQUOR MARKET INC.,ACTIVE,PR0176989,98,DAQ3MZKU0,1,ROUTINE INSPECTION,arts liquor market inc.
2016-03-31,EE0000747,4299 MAINE AVE,BALDWIN PARK,FA0221999,BAKERS BODEGA EXPRESS BP,CA,91706,A,OW0226920,APOLLO MANAGEMENT GROUP INC.,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,BAKERS BODEGA EXPRESS BP,ACTIVE,PR0176988,99,DATACWAM4,1,ROUTINE INSPECTION,bakers bodega express bp
2016-07-22,EE0000854,870 S WESTERN AVE # 32,LOS ANGELES,FA0221994,TERRA,CA,90005,A,OW0226917,JENNIFER YOUNG YI,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,TERRA,ACTIVE,PR0176981,99,DA45YDBBT,1,ROUTINE INSPECTION,terra
2017-06-13,EE0000195,11022 S AVALON BLVD,LOS ANGELES,FA0221988,AVALON'S BEST MINI MARKET,CA,90061,A,OW0226911,SERGIO JIMENEZ MONTES,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,AVALON'S BEST MINI MARKET,ACTIVE,PR0176975,98,DATTAZTHG,1,ROUTINE INSPECTION,avalon's best mini market
